line,word
47,sleeping
47,sounds
47,helping
47,go.to.sleep
48,wonderful
48,period
48,app
48,months
48,im
48,happy
48,headspace
48,tools
48,stress
48,free
48,life
48,ill
48,benefit
48,doubt
48,youll
49,severe
49,insomnia
49,stay
49,awake
49,headspace
49,headspace
49,call
49,fall
49,asleep
49,honestly
49,amazing
50,headspace
50,personalized
50,coach
50,hesitate
50,purchase
50,subscription
50,app
50,taught
50,sit
50,understand
50,identified
50,sensitive
50,person
50,app
50,helped
50,develop
50,balanced
50,personality
51,headspace
52,started
52,app
52,looked
52,forever
52,app
52,bunch
52,people
52,reading
52,comment
52,thinking
52,app
52,totally
52,rid
52,stress
52,sleep
52,app
52,totally
52,kid
52,friendly
52,complete
52,section
52,filled
52,lessons
52,advice
52,specialized
53,app
53,design
53,clean
53,minimalistic
53,absolutely
53,loved
53,everyday
53,app
53,tap
53,start
53,meditation
53,design
53,calling
53,attention
53,app
53,mind
53,content
53,opposite
53,purpose
53,app
54,relaxing
54,helps
54,focus
55,love
55,headspace
55,expensive
55,budget
55,daughter
55,enjoyed
55,listening
55,free
55,stories
55,bullied
55,school
55,helped
55,decompress
55,brighter
55,perspective
55,headspace
56,app
56,options
56,focus
56,mediation
56,mindfulness
57,app
57,helped
57,threw
57,school
57,threw
57,hard
57,time
57,app
58,ad
58,smooth
58,sounds
58,sleep
58,aww
58,yeah
58,download
58,sound
58,tracks
58,pay
58,found
58,free
58,subscribe
58,thinking
58,hey
58,subscription
58,expensive
58,month
59,app
59,life
59,hard
59,stressful
59,life
59,saver
60,anxiety
60,trouble
60,sleeping
60,night
60,app
60,helps
60,lay
60,couch
60,play
60,track
60,fall
60,asleep
60,download
60,app
61,headspace
61,perfect
61,time
61,angry
61,sad
61,calms
61,makes
61,normal
62,dumb
62,app
62,stars
62,pay
62,listen
62,expensive
62,sessions
62,pay
62,feel
62,eery
62,creepy
62,relaxing
62,makes
62,uncomfortable
62,bed
62,creepy
62,background
62,noises
62,add
62,trees
62,blowing
62,wind
63,love
63,expensive
64,headspace
64,wonderful
64,app
64,nights
64,shut
64,mind
64,sleep
64,sleepcast
64,asleep
64,minutes
64,white
64,noise
64,sound
64,machine
64,paying
64,month
64,ridiculous
64,sleep
65,headspace
65,falling
65,asleep
65,fall
65,asleep.the
65,lessons
65,helped
65,fall
65,asleep
65,faster
65,time
65,meditation
65,session
65,fell
65,love
65,immediately
65,everyday
65,day
65,meditation
65,person
65,app
65,makes
65,easy
66,love
66,app
66,purchase
66,unlock
66,sessions
67,downloaded
67,app
67,absolutely
67,love
67,found
67,sleepcasts
67,single
67,night
67,fell
67,asleep
67,app
67,lower
67,rating
67,sleepcasts
67,magically
67,cost
67,money
67,day
67,coming
67,lot
67,money
67,spend
67,apps
67,upset
67,sleepcasts
67,favorite
67,app
67,cost
67,bunch
67,money
67,fan
67,love
67,guided
67,meditations
67,app
69,highly
69,recommend
69,app
69,meditation
69,start
69,meditation
69,courses
69,choose
69,time
69,commitment
69,customized
69,lifestyle
69,dedicate
69,minute
69,minutes
69,time
69,favorite
69,app
69,animations
69,videos
69,meditation
69,concepts
69,accessible
69,headspace
70,app
70,amazing
70,helps
70,stress
70,makes
70,feel
70,serenity
70,peace
70,love
71,love
71,animations
71,slightly
71,humorous
71,approach
71,meditator
71,process
71,beginner
71,uneven
71,reassuring
71,programs
71,sidetracked
71,busy
71,reconnect
71,stream
71,genuine
71,restorative
71,guidance
71,app
71,aim
71,consistency
71,practice
71,integration
71,outer
72,learning
72,foundations
72,meditation
72,loving
72,minute
72,namaste
73,happened
73,loved
73,app
73,updated
73,sleep
73,meditation
73,pricey
73,happened
73,waited
73,till
73,update
73,free
73,looked
73,classes
73,bery
73,helpful
73,cost
73,understand
73,classes
73,cute
73,animations
73,hard
73,cheaper
73,numerous
73,looked
73,reviews
73,found
73,star
73,app
73,expensive
73,allowed
73,spend
73,money
73,apps
73,parents
73,approve
73,obvios
73,answer
73,parents
73,wrong
73,parents
73,expensive
73,parents
73,agree
73,ive
73,meditation
73,app
73,similar
73,cost
73,lower
73,cost
74,game
74,theory
74,motivating
74,time
74,life
74,consistent
74,daily
74,mindfulness
74,practice
74,app
74,stat
74,tracking
74,tells
74,days
74,meditated
74,minutes
74,meditated
74,paid
74,worth
74,investment
74,anxiety
74,pack
74,helpful
74,excited
74,start
74,creativity
74,themed
74,pack
74,andy
74,team
75,consistently
75,past
75,months
75,love
75,improved
75,centeredness
75,noticed
75,days
75,feel
75,greatly
75,appreciated
76,started
76,free
76,trial
76,headspace
76,dark
76,season
76,life
76,looked
76,meditation
76,mental
76,health
76,journey
76,meditation
76,changed
76,life
76,changed
76,relationship
76,love
76,accessible
76,app
76,easy
76,flexible
76,wide
76,range
76,options
76,kids
76,meditation
76,walking
76,meditations
77,headspace
77,amazing
77,life
77,changing
77,note
77,developers
77,add
77,goals
77,achievements
77,motivation
77,days
77,achievements
77,like:time
77,meditated
78,pay
78,time
78,free
78,experience
78,pay
78,helped
78,feel
78,worth
79,minutes
79,meditation
79,app
79,dizzy
79,shakey
79,jittery
79,relaxed
79,life
79,changer
79,stressed
79,siblings
79,anxious
79,headspace
80,app
