line,word
55,app
55,downloaded
55,yesterday
55,crashed
55,time
55,app
55,crashes
55,unusable
56,app
56,crashing
57,fix
57,app
57,stayed
57,text
57,app
57,load
57,app
57,closes
57,chance
57,touch
57,screen
58,fix
58,bugs
58,app
58,crashing
58,forward
58,shine
58,app
58,due
58,depression
58,issues
59,paid
59,subscription
59,prompted
59,pay
60,started
60,free
60,day
60,trial
60,hooked
60,love
60,send
60,reminder
60,morning
60,check
60,choice
60,log
60,feeling
60,grateful
60,mindful
60,meditations
60,geared
60,mood
60,situation
60,perfect
60,length
60,time
60,minutes
60,app
60,utilize
60,alongside
60,traditional
60,therapy
61,love
61,app
61,technical
61,glad
61,paid
61,version
61,challenges
61,pep
61,talks
61,mediations
61,daily
61,rituals
61,sleep
61,waking
61,tracks
61,love
61,variety
61,signed
61,daughter
61,daily
61,check
61,ins
61,current
61,mood
61,gratitude
61,coming
61,anxiety
61,depression
61,ocd
61,god
61,send
62,loving
62,app
62,days
62,feeling
62,lot
62,shine
63,app
63,helped
63,mood
63,feel
63,day
64,app
64,force
64,closing
64,started
64,free
64,trial
64,signed
64,subscription
64,time
64,app
64,crashes
65,finally
65,app
65,prompt
65,signed
65,membership
65,app
65,force
65,closed
65,force
65,closing
65,add
65,anxiety
66,app
66,lot
66,crashes
67,god
67,life
68,subscription
68,sign
68,pass
69,shine
69,appstore
69,exited
69,downloaded
69,texted
69,supposed
69,mantra
69,exited
69,app
69,app
69,disappointed
69,hope
69,fixed
70,inspirational
70,quotes
70,stories
70,start
70,day
70,amazing
70,app
70,love
70,resources
70,encouragement
70,daily
70,shine
70,community
71,hope
71,annoying
72,buggy
72,update
72,time
72,click
72,challenge
72,app
72,closes
72,restarted
72,phone
72,app
72,fix
72,favorite
72,app
73,love
73,daily
73,shine
73,articles
73,perfect
73,quick
73,motivating
73,read
73,morning
73,switch
73,reads
73,listens
73,changed
73,relationship
73,shine
73,app
73,worse
73,rarely
73,app
73,nowadays
73,bc
73,frankly
73,listening
73,stranger
73,yoga
73,talk
73,morning
73,rid
73,listens
73,bring
73,reads
74,love
74,messages
74,nice
74,daily
74,reminders
74,forgot
74,check
75,signed
75,free
75,days
75,trial
75,subscription
75,cancelled
75,day
75,app
75,crashing
75,stay
76,feels
76,absolutely
76,app
76,life
77,daily
77,shine
77,phone
77,app
77,steroids
77,free
77,version
77,incredible
77,feeling
77,moment
77,pricing
77,check
77,love
77,upgrade
77,recommend
77,app
78,therapy
78,friends
78,phone
78,call
78,visit
78,expensive
78,seek
78,professional
78,feel
78,burden
78,bother
78,friends
78,heavy
78,app
78,research
78,based
78,choice
78,handle
78,helps
78,moment
79,ur
79,shine
80,free
80,misleading
80,locked
81,center
81,morning
82,bringing
82,day
83,premium
83,shine
83,paid
83,brine
83,written
83,angry
83,april
83,paid
83,premium
83,shine
83,half
83,price
83,offer
83,application
83,email
83,addresses
83,kdt821
83,gmail.com
83,eyakt.com
83,paid
83,bank
83,america
83,congratulate
83,joining
83,lock
83,texts
83,understand
83,responsive
83,request
83,write
83,times
83,truthful
83,love
83,helpful
83,texts
83,understand
83,deny
83,pay
83,actions
83,recommend
83,shine
83,lack
83,responsibility
83,giving
83,customers
83,paid
83,lack
83,checking
83,situation
83,resolved
83,betrays
83,trust
83,customer
83,kay
83,thomas
83,marshall
83,ave
83,litchfield
83,park
83,az
84,love
84,app
84,quick
84,reminder
84,grateful
84,day
84,articles
84,thoughtful
84,written
84,enjoy
84,simplicity
84,ease
84,shine
84,app
85,rating
85,shine
85,app
85,tho
85,repetitive
85,beneficial
85,free
85,trial
85,promising
85,trial
85,period
85,monthly
85,charge
85,app
85,purchases
85,bit
85,costly
86,app
86,giving
86,issues
86,messages
86,outweigh
86,10fold
86,ongoing
86,issues
86,job
86,beaten
86,scary
86,app
86,read
86,articles
86,articles
86,shared
86,boss
86,giving
86,hope
86,strength
86,leave
86,job
86,happier
87,app
87,pay
87,stuff
88,super
88,app
88,love
88,positive
88,vibe
88,practical
88,hints
88,easy
88,apply
89,straight
89,forward
89,inspiring
89,mornings
89,grounds
89,day
89,respires
89,females
89,esp
89,mindfulness
90,app
90,amazing
90,apps
90,anxiety
90,depression
90,mindfulness
90,fell
90,short
90,love
90,app
90,covered
90,angles
90,honestly
90,reminds
90,daily
90,check
90,encourages
90,short
90,moments
90,reflect
90,mindful
90,bright
90,plenty
90,topics
90,podcasts
90,talks
90,scientifically
90,proven
90,improve
90,happiness
90,improve
90,space
90,talk
90,daily
90,check
90,ins
90,offer
90,free
90,content
90,users
90,feel
90,app
90,buying
90,users
90,data
90,enter
90,reflect
90,moods
90,improving
90,check
90,ins
90,option
90,reflecting
90,talk
90,read
90,articles
90,absolutely
90,love
90,app
90,plan
90,purchasing
90,app
90,week
90,everyday
90,recommending
90,friends
90,telling
90,physicians
90,psychologists
90,recommend
90,patients
91,daily
91,enlightenment
92,forward
92,app
93,swear
93,helpful
93,supportive
93,apps
93,downloaded
94,trendy
94,superficial
94,app
94,programs
94,targeted
94,millennials
94,jargon
94,hip
94,vips
94,convo
94,ugh
94,instantly
94,reduced
94,social
94,stereotype
94,distracts
94,purpose
94,plan
94,solid
94,feels
94,gimmicky
94,millennial
95,free
95,app
96,bought
96,app
96,days
96,ago
96,promise
96,journal
96,feature
96,pair
96,meditation
96,promotion
96,happening
96,link
96,redeem
96,email
96,bummed
96,purchased
96,days
96,ago
96,bought
97,helps
97,days
98,love
98,person
98,crippling
98,depression
98,anxiety
98,helps
98,helps
98,time
98,calm
98,feel
98,handle
99,fabulous
99,app
99,moment
99,grounded
99,motivated
99,encouraged
99,worth
100,shine
100,helps
100,start
100,day
100,foot
100,glad
100,app
100,wonderful
100,meditations
100,learn
100,lot
101,agree
101,love
101,meditations
102,reviews
102,app
102,bad
102,huge
102,pay
102,feel
102,love
102,confidence
102,free
102,understand
102,app
102,money
102,lower
102,prices
102,challenge
102,gonna
102,paying
102,week
102,challenge
102,minute
102,challenge
102,effect
102,week
102,opinion
102,hey
103,wow
103,app
103,purchases
103,afford
103,pay
104,love
104,daily
104,affirmations
104,day
104,forward
104,receiving
105,hints
105,extremely
105,helpful
105,daily
105,life
105,podcasts
105,informative
105,mark
105,suggestions
105,hints
105,handle
105,issues
105,family
105,issues
105,care
105,improvements
106,love
106,app
106,app
106,helps
106,support
106,mental
106,health
106,success
106,helps
106,focus
106,honestly
106,helped
106,feel
106,grateful
106,positive
106,day
107,discovered
107,app
107,healing
107,injury
107,positive
107,attitude
107,enjoy
107,reading
107,simple
107,reminders
107,checking
107,meditation
107,recommend
107,greatly
108,guys
108,text
108,hear
108,voice
108,smile
108,luvv
108,sue
109,app
109,insightful
109,easy
109,love
109,glad
109,recommended
110,honestly
110,app
110,articles
110,guided
110,meditations
110,woman
110,feel
110,extremely
110,positive
110,future
110,learning
110,compassionate
110,grateful
110,creators
110,app
110,light
110,rainbow
110,shines
110,shine
111,app
111,changing
111,life
111,love
111,practicing
111,studying
111,mindful
111,living
111,power
111,positivity
111,telling
111,people
112,started
112,shine
112,improve
112,quality
112,life
112,motivation
112,feel
112,belonged
112,participated
112,shine
112,enjoy
112,daily
112,messages
112,inspiration
112,shine
112,people
112,benefit
113,favorite
113,morning
113,shine
113,motivation
113,absolutely
113,love
113,add
113,articles
113,read
113,a.m
113,day
113,dot
113,recommend
113,friends
114,daily
114,affirmations
114,encouragement
114,world
114,live
115,message
115,day
115,feel
115,positive
115,mindful
115,meditation
115,evening
115,feel
115,relaxed
115,focused
115,recommended
115,coworkers
115,feel
115,people
115,benefit
116,start
116,day
116,inspires
116,reminding
116,lucky
117,absolutely
117,love
117,shine
117,app
117,helps
117,blah
117,days
117,articles
117,read
117,audio
117,highly
117,recommend
117,people
117,practice
117,love
118,signed
118,free
118,trial
118,understood
118,month
118,free
118,trial
118,bad
118,month
118,app
118,charged
118,bank
118,respond
118,emails
118,phone
118,calls
118,cancelation
118,refund
118,funds
118,file
118,attempt
118,apple
118,supporting
118,bbb
118,absolutely
118,contact
118,cancel
119,shine
119,perfect
119,encouragement
119,empowerment
119,uplifting
119,reminder
119,day
119,encourages
119,set
119,minutes
119,idea
119,intentional
119,reflection
119,learning
119,time
119,recommend
119,app
120,shine
120,addition
120,life
120,giving
120,thoughtful
120,change
120,internal
120,external
120,dialogue
120,practice
120,compassionate
120,care
121,love
121,app
121,spent
121,subscription
121,found
121,free
121,version
121,lot
121,cool
121,features
121,feel
121,pay
121,love
121,text
121,morning
121,checking
121,day
122,omg
122,shine
122,worlds
122,unleashed
122,feel
122,talk
122,talk
122,shine
122,app
122,express
122,feelings
122,listening
122,meditation
123,shine
123,app
123,everyday
123,helpful
123,advice
123,manage
123,stress
123,declutter
123,life
123,love
123,ability
123,save
123,shine
123,talks
123,articles
123,playlist
123,save
123,favorites
123,time
123,pay
123,attention
123,listening
123,reading
123,feature
123,stars
124,love
125,helps
125,past
125,relationships
125,calms
126,nice
126,meditations
126,required
126,sign
126,free
126,trial
127,funny
127,apps
127,promote
127,healthier
127,lifestyle
127,happiness
127,love
127,sharing
127,charge
127,recommend
127,found
127,low
127,life
127,stressed
127,depressed
127,anxious
127,feels
127,drown
127,negativity
127,choose
127,frantically
127,grasping
127,afloat
127,people
127,majority
127,negative
127,feelings
127,stem
127,ultimately
127,perpetuate
127,money
127,argued
127,subscription
127,premium
127,features
127,app
127,investment
127,solution
127,easier
127,gas
